ID;Nome;Sexo;Idade;Estado Civil;Identidade;CPF;Cidade;UF;Região;Nº Filhos;Altura;Peso;Saúde;Signo;Telefone Celular;Uso do Celular;Internet;E-mail;Banco;Saldo em Conta;Cartão de Crédito;Dívida no Cartão;TV;Gosta de Games;Gosta de Filmes;Lê Livros;Casa Própria;Ocupação ou Trabalho;Carro;Marca do Carro;Custo Combustivel Mensal;Comida;Ir ao Restaurante;Fruta;Flor;Animal;Esporte;Time de Futebol;Escola do Filhos;Mensalidade Escola;
id-0000675;Kaique;Masculino;82;Solteiro;W929216344;28237187237;Tarauacá;AC;Região Norte;2;1,91;88;Alérgico;Libra;998338394;Celular;Banda Larga;kaique_854@gmail.com;Bradesco;278426;Mastercard;Sim;TV por assinatura;Gosta;Gosta;Uma vez por mês;Alugada;Aquicultura;X11;Miura;195;Cachaça artesanal de qualidade;Não Gosta;Tâmara;Rosa;Rena;Ginástica;São José-SP;Pública;0;
id-0000676;Alícia;Feminino;31;Casada;W330562872;60833116571;Brejões;BA;Região Nordeste;2;1,59;64;Não Alérgica;Sagitário;966683504;Whatsapp;Não tem internet;alicia@outlook.com;Caixa Econômica;352867;Diners Club;Sim;TV por assinatura;Gosta;Não Gosta;Não;Emprestada;Gastronomia;Opala;Chevrolet;258;Broa de milho;Gosta;Marmeladinha;Áster-arbustiva;Coelho;Remo;Socorrense;Pública;0;
id-0000677;Jayden;Masculino;70;Divorciado;M148398537;63810738745;São José de Mipibu;RN;Região Nordeste;1;1,77;80;Não Alérgico;Peixes;962970571;Whatsapp;Não tem internet;jayden_179@uol.com;Caixa Econômica;583892;Elo;Sim;TV pela internet;Gosta;Não Gosta;Não;Própria;Engenharia Nuclear;Magnum;Chrysler/Dodge;55;Leitão à pururuca;Não Gosta;Pulasan;Begônia-cerosa;Lémure;Automobilismo;Frei Paulistano;Particular;492;
id-0000678;Maya;Feminino;32;Divorciada;W973194055;84972008772;Piripiri;PI;Região Nordeste;3;1,87;76;Não Alérgica;Leão;936707902;Celular;Banda Larga;maya_753@outlook.com;Itaú;622922;Hipercard;Sim;TV pela internet;Não Gosta;Gosta;Raramente;Alugada;Engenharia Mecatrônica;Corsa Wagon;Chevrolet;330;Pão de mel com doce de leite;Gosta;Cajá-manga;Camarão-azul;Dugongo;Diversos;Operário-MS;Pública;0;
id-0000679;Michael;Masculino;76;Divorciado;R572442813;74418212190;Cascalho Rico;MG;Região Sudeste;2;1,95;83;Não Alérgico;Peixes;902961832;Whatsapp;Wifi;michael@yahoo.com;Bradesco;359018;Visa;Sim;TV por assinatura;Gosta;Não Gosta;Uma vez por mês;Alugada;Gestão de Segurança Privada;Gurgel 1200 ;Macan;64;Açaí na tijela;Gosta;Babaco;Amor-perfeito;Cefo;Futebol;Vasco-AC;Pública;0;
id-0000680;Giovane;Masculino;32;Divorciado;M736587314;22504737613;Wall Ferraz;PI;Região Nordeste;0;1,62;95;Não Alérgico;Peixes;903512076;Whatsapp;Não tem internet;giovane@outlook.com;Banco do Brasil;943062;Elo;Sim;TV por assinatura;Não Gosta;Gosta;Toda semana;Alugada;Produção Audiovisual;Vario;SEAT;254;Milho assado;Gosta;Marmelo ;Margarida-amarela;Babuíno;Arco e Flecha;Cachoeiro;Não;x;
id-0000681;Raul;Masculino;62;Solteiro;W254492207;28964074782;Flores;PE;Região Nordeste;1;1,83;92;Não Alérgico;Touro;957320196;Celular;4G;raul@outlook.com;Santander;219590;Diners Club;Não;TV pela internet;Não Gosta;Não Gosta;Toda semana;Alugada;Negócios Imobiliários;Eldorado;Cadillac;74;Quindim;Não Gosta;Umê;Açafrão-da-conchinchina;Dugongo;Patinação;Catanduvense;Pública;0;
id-0000682;Bodhi;Masculino;76;Solteiro;R310075810;46475418839;Águas de Chapecó;SC;Região Sul;3;1,72;105;Alérgico;Aquário;939027913;Celular;Wifi;bodhi_689@gmail.com;Caixa Econômica;660958;Visa;Não;TV pela internet;Gosta;Gosta;Toda semana;Própria;Engenharia Acústica;TL;Volkswagen;76;Feijoada;Não Gosta;Fruta-do-conde;Flor-de-coral;Puma;Peteca;CEAC/Araruama;Particular;382;
id-0000683;Daniel;Masculino;66;Solteiro;W939026220;94801194183;Sulina;PR;Região Sul;1;1,65;106;Não Alérgico;Peixes;972262786;Celular;Wifi;daniel_919@gmail.com;Banco do Brasil;842813;Visa;Sim;TV aberta;Não Gosta;Gosta;Uma vez por mês;Alugada;Saneamento Ambiental;Isetta;Romi;339;Torta de liquidicador;Gosta;Sapoti;Capuchinha;Toupeira;Surf;Aracruz;Particular;397;
id-0000684;João;Masculino;54;Divorciado;W556339947;62055479650;Bias Fortes;MG;Região Sudeste;0;1,51;104;Não Alérgico;Touro;942377465;Celular;4G;joao_401@outlook.com;Caixa Econômica;55240;Mastercard;Sim;TV por assinatura;Gosta;Não Gosta;Uma vez por mês;Alugada;Engenharia Nuclear;GT Malzoni;Malzoni;305;Doce de abóbora;Gosta;Cambuci;Moreia;Tatu;Corrida;Atlético Mogi;Não;x;
id-0000685;Roberto;Masculino;66;Divorciado;M410186947;25557266535;Olindina;BA;Região Nordeste;1;1,64;75;Não Alérgico;Gêmeos;994561426;Whatsapp;Wifi;roberto_318@bol.com;Bradesco;271700;Elo;Sim;TV pela internet;Não Gosta;Não Gosta;Toda semana;Própria;Música;Dakota;Chrysler/Dodge;311;Pintando na brasa;Gosta;Jambolão;Begônia-asa-de-anjo;Porco-espinho;Eqüestres;Itararé;Pública;0;
id-0000686;Eduardo;Masculino;69;Casado;M596314751;95421582238;Marilândia;ES;Região Sudeste;4;1,84;65;Alérgico;Peixes;956543612;Celular;4G;eduardo@gmail.com;Banco do Brasil;929255;Mastercard;Sim;TV aberta;Não Gosta;Não Gosta;Uma vez por mês;Alugada;Gestão da Tecnologia da Informação;Itamaraty Executivo;Willys Overland;57;Pinhão;Não Gosta;Jambolão;Evólvulo;Guaxinim;Montanhismo;Suíça;Particular;564;
id-0000687;Rosa;Feminino;75;Casada;Y802037257;29569489322;Bacabeira;MA;Região Nordeste;3;1,82;104;Não Alérgica;Capricórnio;964973612;Celular;4G;rosa_547@terra.com;Santander;578000;American Express;Não;TV aberta;Gosta;Não Gosta;Toda semana;Alugada;Sistemas Biomédicos;R;Lobini;164;Sarapatel;Gosta;Pêssego ;Dicorisandra;Coelho;Navegação;Santo André;Particular;462;
id-0000688;Carlos Eduardo;Masculino;77;Solteiro;Y000689798;33864936524;Colinas do Tocantins;TO;Região Norte;0;1,91;68;Não Alérgico;Virgem;995184470;Whatsapp;4G;carloseduardo@gmail.com;Santander;677524;Visa;Não;TV por assinatura;Não Gosta;Gosta;Raramente;Emprestada;Comunicação das Artes do Corpo;Caiçara ;DKW-Vemag;186;Lasanha de espinafre;Não Gosta;Pequi;Amor-perfeito;Chacal;Eqüestres;Porto Vitória;Não;x;
id-0000689;Allana;Feminino;24;Casada;Y917084750;11186594702;Betânia do Piauí;PI;Região Nordeste;1;1,81;102;Não Alérgica;Virgem;929019744;Celular;4G;allana_966@gmail.com;Santander;163709;Visa;Não;TV aberta;Gosta;Não Gosta;Raramente;Emprestada;Redes de Computadores;Spyder 550;CBP;315;Doce de batata doce;Não Gosta;Coco ;Moreia-bicolor;Pantera;Montanhismo;Parauapebas;Pública;0;
id-0000690;Ugo;Masculino;65;Solteiro;M919674824;08868311620;Pancas;ES;Região Sudeste;2;1,71;103;Não Alérgico;Câncer;953532518;Whatsapp;Não tem internet;ugo_448@yahoo.com;Bradesco;938781;Mastercard;Não;TV por assinatura;Gosta;Gosta;Raramente;Própria;Construção Civil;Spyder;Aldee;213;Geléia de mocotó;Não Gosta;Abiu;Lírio-do-brejo;Rinoceronte;Handebol;Estados Unidos;Pública;0;
id-0000691;Maitê;Feminino;67;Casada;W842010230;64837084879;Picada Café;RS;Região Sul;1;1,96;64;Não Alérgica;Capricórnio;988242663;Whatsapp;Banda Larga;maite@gmail.com;Itaú;761735;Diners Club;Não;TV aberta;Não Gosta;Gosta;Uma vez por mês;Alugada;Engenharia Nuclear;Mirage GT;Mirage;62;Pizza assado no forno à lenha;Gosta;Abiu;Gengibre-concha;Gnu;Tiro;Potiguar de Mossoró;Particular;320;
id-0000692;Juarez;Masculino;56;Solteiro;W050659738;34200437603;Passagem;PB;Região Nordeste;0;1,85;61;Alérgico;Escorpião;928149304;Celular;Banda Larga;juarez_336@bol.com;Caixa Econômica;877943;Mastercard;Sim;TV pela internet;Não Gosta;Gosta;Toda semana;Própria;Eventos;Tiggo 7;Chery;158;Sem preferência;Gosta;Jenipapo;Calêndula;Órix;Esportes de Inverno;Costa Rica;Não;x;
id-0000693;Micaela;Feminino;30;Divorciada;R474842060;32398680797;Ibiúna;SP;Região Sudeste;3;1,62;99;Não Alérgica;Leão;938781308;Celular;4G;micaela@outlook.com;Caixa Econômica;833745;Visa;Sim;TV por assinatura;Gosta;Gosta;Raramente;Alugada;Engenharia de Pesca;Stilo;Fiat;141;Caldo de cana;Gosta;Cabeludinha;Amor-perfeito-dos-jardins;Águia;Bilhar;Atlético Ibirama;Particular;364;
id-0000694;Luna;Feminino;31;Casada;Y670477955;87995337323;São Valentim do Sul;RS;Região Sul;4;1,92;96;Não Alérgica;Touro;916463952;Whatsapp;Banda Larga;luna_472@yahoo.com;Banco do Brasil;505744;Diners Club;Sim;TV aberta;Gosta;Gosta;Toda semana;Emprestada;Engenharia Mecatrônica;QQ;Chery;97;Caldo de mocotó;Gosta;Durião;Espirradeira;Chimpanzé;Surf;Coruripe;Pública;0;
id-0000695;Ayla;Feminino;62;Divorciada;Y272360909;53745427370;Coronel Vivida;PR;Região Sul;0;1,61;85;Não Alérgica;Áries;992241495;Celular;Não tem internet;ayla_223@terra.com;Itaú;516875;Diners Club;Não;TV pela internet;Não Gosta;Não Gosta;Raramente;Alugada;Ciências Naturais e Exatas;Korando;SsangYong;332;Pudim de leite condensado;Não Gosta;Araçá;Laurotino;Búfalo Americano;Tênis;Deportivo La Coruña;Não;x;
id-0000696;Miguel;Masculino;52;Casado;W328804321;89198323882;Balsa Nova;PR;Região Sul;0;1,99;85;Não Alérgico;Touro;942301050;Whatsapp;Wifi;miguel_090@uol.com;Santander;11139;Hipercard;Não;TV pela internet;Gosta;Não Gosta;Não;Alugada;Gestão da Produção Industrial;Coupé;Fiat;338;Tapioca;Gosta;Fruta-do-conde;Margarida-do-cabo;Cisne;Squash;Guarani;Não;x;
id-0000697;Bryan;Masculino;68;Divorciado;Y426114398;72626876295;Brochier;RS;Região Sul;4;1,81;62;Alérgico;Leão;974652688;Whatsapp;Wifi;bryan@uol.com;Santander;63759;Mastercard;Sim;TV aberta;Gosta;Não Gosta;Toda semana;Alugada;Redes de Computadores;207 SW;Peugeot;75;Caldinho de feijão;Gosta;Açaí;Cesto-de-ouro;Formiga;Triathlon;Pedreira;Particular;520;
id-0000698;Mariah;Feminino;79;Casada;M641046459;49324517629;Bandeira do Sul;MG;Região Sudeste;4;1,73;96;Não Alérgica;Escorpião;938389046;Celular;4G;mariah_920@uol.com;Banco do Brasil;533815;Mastercard;Sim;TV pela internet;Não Gosta;Gosta;Raramente;Alugada;Engenharia Elétrica;Targa;Miura;57;Camarão na moranga;Gosta;Bacuri;Begônia;Ovelha;Surf;Islândia;Pública;0;
id-0000699;Amélia;Feminino;21;Divorciada;R136093462;15947005099;Igarapé do Meio;MA;Região Nordeste;3;1,56;66;Alérgica;Gêmeos;900619239;Whatsapp;4G;amelia_385@terra.com;Santander;653041;Elo;Não;TV por assinatura;Gosta;Gosta;Uma vez por mês;Própria;Mecatrônica Industrial;Bonanza;Chevrolet;280;Broa de milho;Não Gosta;Guabiju;Lisimáquia;Rouxinol;Corrida;Avenida;Pública;0;
id-0000700;Hélio;Masculino;32;Divorciado;W507555689;92691781888;São José do Jacuri;MG;Região Sudeste;0;1,52;87;Alérgico;Escorpião;983328117;Celular;Banda Larga;helio_877@gmail.com;Banco do Brasil;101553;Mastercard;Não;TV pela internet;Gosta;Não Gosta;Toda semana;Alugada;Comunicação das Artes do Corpo;Ducato;Fiat;275;Moqueca;Não Gosta;Conde;Agapanto;Canguru;Beisebol;Princesa do Solimões;Não;x;
id-0000701;Rogério;Masculino;31;Casado;W739377774;31871154176;Marcelândia;MT;Região Centro-Oeste;2;1,60;107;Não Alérgico;Sagitário;905475122;Whatsapp;Não tem internet;rogerio@yahoo.com;Caixa Econômica;371905;Elo;Não;TV por assinatura;Não Gosta;Gosta;Raramente;Alugada;Eletrônica Industrial;Kyron;SsangYong;237;Refrigerante de guaraná;Gosta;Acerola;Lírio-do-zéfiro;Búfalo Americano;Patinação;Comercial-MS;Pública;0;
id-0000702;Ethan;Masculino;27;Casado;M738871911;63037408979;Cássia Dos Coqueiros;SP;Região Sudeste;2;1,90;80;Alérgico;Virgem;915557244;Celular;Banda Larga;ethan_699@yahoo.com;Caixa Econômica;782158;Hipercard;Não;TV por assinatura;Não Gosta;Gosta;Raramente;Emprestada;Museologia;ES;Lexus;71;Pizza assado no forno à lenha;Gosta;Caju;Margarida;Kouprey;Boliche;Viana;Pública;0;
id-0000703;Ângela;Feminino;21;Solteira;R567909199;26854375074;Jerônimo Monteiro;ES;Região Sudeste;3;1,98;68;Não Alérgica;Libra;957406151;Celular;4G;angela_919@yahoo.com;Santander;515828;American Express;Não;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Gestão de Cooperativas;Ipanema;Gurgel;305;Camarão na moranga;Não Gosta;Jenipapo;Gengibre-branco;Lagosta;Natação e Saltos Ornamentais;Brasília;Pública;0;
id-0000704;Ana Luiza;Feminino;45;Casada;R055885937;07360667053;Ciríaco;RS;Região Sul;3;1,58;77;Não Alérgica;Capricórnio;976500325;Whatsapp;Banda Larga;analuiza_486@yahoo.com;Itaú;342547;Mastercard;Não;TV por assinatura;Gosta;Gosta;Uma vez por mês;Própria;Pedagogia;HB20 ;Hyundai;121;Requeijão cremoso;Não Gosta;Taiúva ;Crino;Toupeira;Tênis;Remo;Pública;0;
id-0000705;Carla;Feminino;78;Divorciada;W318287256;77105960966;Claro Dos Poções;MG;Região Sudeste;1;1,86;100;Não Alérgica;Gêmeos;950609305;Whatsapp;Banda Larga;carla@bol.com;Itaú;366180;Elo;Não;TV aberta;Gosta;Não Gosta;Raramente;Alugada;Sistemas Embarcados;A6;Audi;98;Canjica doce;Não Gosta;Jaca;Lírio-do-zéfiro;Alce;Wakeboard;Real Noroeste;Pública;0;
id-0000706;Elijah;Masculino;38;Solteiro;R392545889;44308279987;Vicentina;MS;Região Centro-Oeste;1;1,92;69;Não Alérgico;Escorpião;914283013;Whatsapp;Banda Larga;elijah_056@yahoo.com;Bradesco;863067;Diners Club;Sim;TV pela internet;Gosta;Gosta;Toda semana;Alugada;Fotografia;828;PAG/Dacon;207;Sorvete de cupuaçu;Gosta;Marolo;Brinco-de-princesa;Suricata;Badminton;Tunísia;Particular;452;
id-0000707;Vitória;Feminino;36;Divorciada;W512208411;02433233294;Roncador;PR;Região Sul;4;1,77;86;Alérgica;Áries;985453900;Celular;Banda Larga;vitoria@outlook.com;Santander;46122;Visa;Não;TV pela internet;Gosta;Gosta;Toda semana;Própria;Gestão Ambiental;Civic;Honda;303;Vaca atolada;Não Gosta;Tangerina ;Lírio;Pato;Sem preferência;Crateús;Particular;536;
id-0000708;Thiago;Masculino;72;Casado;M684963126;98665662076;Presidente Kennedy;TO;Região Norte;2;1,78;92;Alérgico;Gêmeos;940671751;Celular;Não tem internet;thiago_671@outlook.com;Bradesco;330709;Hipercard;Sim;TV por assinatura;Gosta;Gosta;Raramente;Emprestada;Física;S60;Volvo;308;Vaca atolada;Não Gosta;Baru;Gengibre-vermelho;Équidnas;Futevôlei;Espanyol;Particular;342;
id-0000709;Elsie;Feminino;83;Casada;Y472393115;86950318105;Bocaina;PI;Região Nordeste;1;1,63;101;Não Alérgica;Sagitário;911810853;Whatsapp;Banda Larga;elsie@gmail.com;Itaú;985571;Elo;Não;TV pela internet;Gosta;Gosta;Não;Alugada;Optometria;EE-12;Engesa;301;Chimarrão;Não Gosta;Seriguela;Estrelítzia;Pato-real;Pesca;Joseense;Pública;0;
id-0000710;João Pedro;Masculino;70;Divorciado;W107747093;99431813218;Conceição da Barra;ES;Região Sudeste;4;1,94;94;Não Alérgico;Gêmeos;978339404;Whatsapp;4G;joaopedro@terra.com;Banco do Brasil;146123;Hipercard;Sim;TV por assinatura;Gosta;Gosta;Raramente;Alugada;Biomedicina;JAC J3 Turin;JAC;129;Broa de milho;Gosta;Caju;Flor-de-maio;Rato;Punhobol;Noroeste;Particular;388;
id-0000711;Liz;Feminino;23;Divorciada;Y442002797;15106312960;Morro Grande;SC;Região Sul;1;1,78;101;Não Alérgica;Câncer;936967040;Whatsapp;Não tem internet;liz_797@gmail.com;Santander;87671;Visa;Sim;TV pela internet;Não Gosta;Gosta;Uma vez por mês;Emprestada;Produção Publicitária;Tucson;Hyundai;237;Doce de abóbora;Gosta;Cambucá;Flor-de-santo-antônio;Cisne;Futevôlei;Serc;Pública;0;
id-0000712;Adah;Feminino;42;Solteira;R294904489;08845463440;Chapada do Norte;MG;Região Sudeste;2;1,64;94;Alérgica;Capricórnio;957036814;Whatsapp;Wifi;adah_345@terra.com;Itaú;186170;Elo;Sim;TV aberta;Não Gosta;Não Gosta;Não;Emprestada;Agronegócios e Agropecuária;SW4;Toyota;141;Caldeirada de tucunaré;Gosta;Jaca;Mussaenda-vermelha;Sapo;Handebol;São José-RS;Particular;557;
id-0000713;Larissa;Feminino;29;Solteira;M764587318;73162138572;Itajuípe;BA;Região Nordeste;1;1,51;89;Não Alérgica;Aquário;945279619;Whatsapp;Banda Larga;larissa@outlook.com;Santander;446642;Elo;Não;TV aberta;Gosta;Gosta;Uma vez por mês;Emprestada;Nanotecnologia;T40 ;JAC;171;Feijão tropeiro;Não Gosta;Manga ;Verônica;Lagarta;Vôlei;Rio Branco VN;Pública;0;
id-0000714;Joaquim;Masculino;70;Divorciado;W560797002;53161195295;Professor Jamil;GO;Região Centro-Oeste;3;1,51;96;Alérgico;Touro;983256939;Celular;4G;joaquim_983@outlook.com;Caixa Econômica;113385;Hipercard;Sim;TV aberta;Não Gosta;Não Gosta;Não;Alugada;Papel e Celulose;Max Sport;SR Veículos Especiais;93;Umbu em natura;Não Gosta;Guaraná;Agapanto;Toupeira;Mergulho;Juazeirense;Particular;315;
id-0000715;Berenice;Feminino;30;Casada;M264876965;61591919785;Colatina;ES;Região Sudeste;2;1,63;87;Não Alérgica;Escorpião;964525371;Whatsapp;Wifi;berenice@uol.com;Itaú;708387;Hipercard;Sim;TV aberta;Gosta;Gosta;Uma vez por mês;Emprestada;Engenharia Industrial Madeireira;L200;Mitsubishi;331;Quibe;Não Gosta;Jaracatiá;Dedaleira;Ganso;Corrida;África do Sul;Pública;0;
id-0000716;Rafael;Masculino;62;Solteiro;R267809205;98952284363;Petrolina de Goiás;GO;Região Centro-Oeste;4;1,65;70;Não Alérgico;Capricórnio;958993782;Whatsapp;Não tem internet;rafael@bol.com;Santander;750946;American Express;Sim;TV por assinatura;Gosta;Não Gosta;Não;Alugada;Oceanografia;Belina II;Ford;125;Biscoito de polvilho;Gosta;Jatobá;Crista-plumos;Cisne;Caça;Serrano-RJ;Pública;0;
id-0000717;Cassius;Masculino;62;Divorciado;Y649116157;96915931797;Itapecerica da Serra;SP;Região Sudeste;0;1,80;93;Não Alérgico;Câncer;941314771;Celular;Banda Larga;cassius@gmail.com;Banco do Brasil;526230;Visa;Não;TV pela internet;Gosta;Não Gosta;Toda semana;Própria;Sistemas Elétricos;Onça;FNM;325;Açaí na tijela;Gosta;Marmelo ;Odontonema;Jacaré;Remo;Bandeirante-SP;Não;x;
id-0000718;Maria Helena;Feminino;73;Casada;M575535304;63758272230;Conde;BA;Região Nordeste;3;1,76;103;Alérgica;Áries;976625662;Whatsapp;4G;mariahelena@gmail.com;Bradesco;53625;Diners Club;Sim;TV pela internet;Não Gosta;Gosta;Não;Emprestada;Sistemas Biomédicos;Dart Coupe;Chrysler/Dodge;114;Bolo de chocolate;Gosta;Caqui ;Lobélia-azul;Rato;Esportes de Inverno;Real Ariquemes;Pública;0;
id-0000719;Luna;Feminino;55;Solteira;R741664299;13889445943;Riachão do Bacamarte;PB;Região Nordeste;2;1,85;105;Não Alérgica;Capricórnio;962626269;Celular;Banda Larga;luna@bol.com;Caixa Econômica;968271;American Express;Não;TV por assinatura;Não Gosta;Gosta;Não;Própria;Ciência e Tecnologia de Alimentos;Brava;Fiat;215;Queijo de Minas fresco;Gosta;Mamão ;Jacobínia;Cavalo;Frescobol;Carajás;Pública;0;
id-0000720;Anthony;Masculino;56;Casado;R266887449;15716299874;Nova Serrana;MG;Região Sudeste;0;1,55;87;Não Alérgico;Peixes;937991061;Celular;Não tem internet;anthony_775@terra.com;Itaú;794339;Mastercard;Sim;TV por assinatura;Não Gosta;Não Gosta;Uma vez por mês;Emprestada;Produção Cultural;Xantia;Citroën;59;Milho assado;Gosta;Taiúva ;Mosquitinho;Cobra;Natação e Saltos Ornamentais;Atlético Ibirama;Não;x;
id-0000721;Bento;Masculino;59;Solteiro;Y627382904;85993817203;Mutum;MG;Região Sudeste;3;1,84;66;Não Alérgico;Libra;918259029;Celular;Não tem internet;bento_671@outlook.com;Itaú;898021;Elo;Não;TV por assinatura;Gosta;Não Gosta;Raramente;Alugada;Engenharia Elétrica;Toro;Fiat;187;Macarrão com carne moída;Gosta;Tâmara;Caatinga;Jacaré;Handebol;José Bonifácio;Pública;0;
id-0000722;Maria Vitória;Feminino;46;Divorciada;Y243640874;15872799482;Santa Rosa do Piauí;PI;Região Nordeste;4;1,76;61;Não Alérgica;Capricórnio;945281847;Whatsapp;Wifi;mariavitoria@outlook.com;Caixa Econômica;833358;Elo;Não;TV pela internet;Não Gosta;Gosta;Raramente;Emprestada;Esporte;Zafira;Chevrolet;296;Couve refogada com alho;Não Gosta;Zitrone;Rainha-da-noite;Aardvark;Boxe;Sampdoria;Particular;590;
id-0000723;Eloá;Feminino;36;Divorciada;M977266054;06018924872;Coronel Xavier Chaves;MG;Região Sudeste;0;1,98;95;Não Alérgica;Aquário;996333691;Whatsapp;4G;eloa@gmail.com;Caixa Econômica;117600;Mastercard;Não;TV aberta;Não Gosta;Gosta;Uma vez por mês;Alugada;Secretariado;Rally;Simca;184;Rabada;Gosta;Rambutão;Calanchoê-fantasma;Tentilhão;Sem preferência;Linhares;Não;x;
id-0000724;Anthony;Masculino;68;Solteiro;R425906214;48472573346;Capela do Alto Alegre;BA;Região Nordeste;1;1,86;81;Não Alérgico;Touro;909186491;Whatsapp;Banda Larga;anthony_029@outlook.com;Banco do Brasil;943638;Mastercard;Não;TV pela internet;Não Gosta;Gosta;Toda semana;Própria;Papel e Celulose;CBT Javali 4x2;CBT;204;Pinhão;Gosta;Murici;Cravina Cravo;Hamster;Eqüestres;Portuguesa;Pública;0;
id-0000725;Maisie;Feminino;70;Casada;W123136575;14666627126;Lagoa Seca;PB;Região Nordeste;2;1,86;88;Não Alérgica;Gêmeos;936252572;Celular;Banda Larga;maisie_285@uol.com;Itaú;146884;American Express;Não;TV por assinatura;Gosta;Não Gosta;Não;Emprestada;Sistemas para Internet;530;Lifan;156;Paçoca de amendoim;Gosta;Caimito;Barléria;Javali;Navegação;Trindade;Particular;367;
id-0000726;Cristiano;Masculino;81;Casado;Y794313413;28060261353;Iguatu;CE;Região Nordeste;4;1,51;85;Alérgico;Leão;981477435;Celular;4G;cristiano_753@gmail.com;Banco do Brasil;474736;Mastercard;Não;TV por assinatura;Não Gosta;Não Gosta;Uma vez por mês;Própria;Enfermagem;Classe G;Mercedes-Benz;86;Barreado;Gosta;Pupunha;Confete;Uapiti;Bilhar;Aston Villa;Pública;0;
id-0000727;Leandro;Masculino;76;Casado;M332716380;07457871604;São José do Seridó;RN;Região Nordeste;2;1,90;90;Não Alérgico;Virgem;989991913;Celular;Wifi;leandro@gmail.com;Bradesco;7896;Elo;Não;TV por assinatura;Não Gosta;Gosta;Uma vez por mês;Alugada;Terapia Ocupacional;A4;Audi;117;Pé de Moleque;Gosta;Noni;Lisimáquia;Hipopótamo;Ciclismo;Grécia;Pública;0;
id-0000728;Analice;Feminino;63;Solteira;R300071949;20265955191;Santa Cruz;PE;Região Nordeste;1;1,96;72;Não Alérgica;Virgem;974368593;Celular;Wifi;analice@gmail.com;Banco do Brasil;347981;Hipercard;Não;TV aberta;Não Gosta;Gosta;Toda semana;Própria;Comunicação em Mídias Digitais;Corsa Sedan;Chevrolet;269;Batata doce assada;Gosta;Pinhão ;Camélia;Camelo;Patinação;Sobradinho;Particular;553;
id-0000729;Luiz Gustavo;Masculino;61;Solteiro;W649301661;30565054217;Planaltina do Paraná;PR;Região Sul;2;1,65;77;Alérgico;Áries;938167516;Whatsapp;4G;luizgustavo@outlook.com;Caixa Econômica;883334;Diners Club;Não;TV por assinatura;Gosta;Gosta;Raramente;Emprestada;Escrita Criativa;Jeep pick-up;Willys Overland;135;Acerola suco;Não Gosta;Ananás ;Cravina Cravo;Dragão-de-Komodo;Artes Marciais;Moto Club;Particular;525;
